CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,UNIT_NUM
2005148018,N,U,U,U,U,Y,1.0,Y,N,00900,N,,,,,,,,N,1
2005148122,,,,,,,,,,,,,,,,,,,,1
2005148124,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005148131,,,,,,,,,,,,,,,,,,,,2
2005148139,,,,,,,,,,,,,,,,,,,,1
2005148147,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005148161,,,,,,,,,,,,,,,,,,,,2
2005148167,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005148179,,,,,,,,,,,,,,,,,,,,2
2005148194,,,,,,,,,,,,,,,,,,,,2
2005148205,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,2
2005148245,N,Y,U,N,,,0.0,Y,Y,99999,N,,,,,,,,N,2
2005148248,,,,,,,0.0,,,,,,,,,,,,,1
2005148252,,,,,,,,,,,,,,,,,,,,2
2005148253,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,2
2005148259,N,N,N,Y,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2005148288,,,,,,,,,,,,,,,,,,,,2
2005148417,N,Y,U,Y,Y,Y,3.0,Y,N,99999,N,,,,,,,,N,1
2005148661,N,N,Y,Y,Y,Y,1.0,N,N,02300,N,,,,,,,,N,2
2005148683,,,,,,,,,,,,,,,,,,,,2
2005148694,,,,,,,,,,,,,,,,,,,,2
2005148701,,,,,,,,,,,,,,,,,,,,2
2005148711,U,Y,U,Y,Y,Y,1.0,Y,Y,01000,N,,,,,,,,N,1
2005148721,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005148721,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005148885,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005148936,Y,Y,U,Y,Y,Y,3.0,Y,Y,99999,N,,,,,,,,U,2
2005148970,N,N,,Y,Y,Y,1.0,Y,Y,600,N,,,,,,,,N,1
2005148970,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2005148975,N,Y,N,Y,Y,Y,1.0,Y,Y,00600,N,,,,,,,,N,1
2005149009,U,N,U,N,N,N,0.0,N,N,99999,N,,,,,,,,U,1
2005149023,Y,U,U,Y,U,Y,1.0,Y,U,99999,Y,U,Y,U,Y,1.0,Y,Y,U,1
2005149037,U,U,U,N,,,0.0,U,U,99999,N,,,,,,,,U,1
2005149047,,,,,,,,,,,,,,,,,,,,2
2005149058,U,U,U,Y,U,U,1.0,U,U,99999,Y,U,Y,U,U,1.0,U,U,U,1
2005149389,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005149407,,,,,,,,,,,,,,,,,,,,2
2005149408,U,U,U,U,Y,Y,1.0,U,U,99999,N,,,,,,,,U,1
2005149415,U,U,U,U,U,U,1.0,U,U,99999,U,,,,,,,,U,2
2005149433,,,,,,,,,,,,,,,,,,,,2
2005149442,,,,,,,,,,,,,,,,,,,,2
2005149444,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005149446,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005149450,,,,,,,,,,,,,,,,,,,,1
2005149455,,,,,,,,,,,,,,,,,,,,2
2005149457,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005149561,U,U,U,Y,U,U,1.0,U,U,99999,U,,,,,,,,U,2
2005149743,U,U,Y,U,,,0.0,U,U,99999,N,,,,,,,,U,1
2005149744,N,U,N,U,,,0.0,Y,U,99999,N,,,,,,,,N,1
2005149749,,,,,,,,,,,,,,,,,,,,2
2005149763,,,,,,,,,,,,,,,,,,,,2
2005149766,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005149767,N,U,U,Y,U,Y,9.0,U,U,99999,N,,,,,,,,N,2
2005149773,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005149787,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005149794,,,,,,,,,,,,,,,,,,,,2
2005149807,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2005149824,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005149826,,,,,,,,,,,,,,,,,,,,2
2005149831,U,U,U,U,,,0.0,U,U,99999,N,,,,,,,,U,1
2005149843,N,N,N,N,,,0.0,N,N,99999,N,,,,,,,,N,1
2005149848,U,U,U,N,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2005149861,,,,,,,,,,,,,,,,,,,,2
2005149884,,,,,,,,,,,,,,,,,,,,2
2005149887,U,U,N,N,U,Y,1.0,Y,U,99999,N,,,,,,,,N,2
2005149891,,,,,,,,,,,,,,,,,,,,2
2005149894,U,U,U,U,,,0.0,U,U,99999,N,,,,,,,,U,1
2005149897,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005149918,N,Y,U,Y,Y,Y,2.0,Y,N,01200,N,,,,,,,,N,1
2005149976,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005149990,,,,,,,,,,,,,,,,,,,,2
2005149993,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,2
2005150014,,,,,,,,,,,,,,,,,,,,2
2005150022,N,N,N,Y,U,U,1.0,Y,N,99999,N,,,,,,,,N,1
2005150032,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005150034,U,Y,U,U,,,9.0,U,U,99999,N,,,,,,,,U,1
2005150048,,,,,,,,,,,,,,,,,,,,2
2005150066,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005150102,U,U,U,U,,,9.0,U,U,99999,U,,,,,,,,U,1
2005150128,,,,,,,,,,,,,,,,,,,,2
2005150174,,,,,,,,,,,,,,,,,,,,2
2005150222,Y,U,Y,Y,Y,Y,2.0,Y,Y,01500,N,,,,,,,,N,1
2005150637,,,,,,,,,,,,,,,,,,,,2
2005150696,Y,N,U,Y,,,0.0,N,N,99999,N,,,,,,,,N,2
2005150714,U,Y,U,N,,,0.0,Y,N,99999,N,,,,,,,,N,1
2005150747,U,N,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005150749,,,,,,,,,,,,,,,,,,,,2
2005150752,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005150754,,,,,,,,,,,,,,,,,,,,2
2005150960,N,Y,U,Y,Y,Y,1.0,Y,Y,00900,N,,,,,,,,N,1
2005150961,N,Y,Y,Y,Y,Y,1.0,Y,N,00600,N,,,,,,,,N,1
2005151169,,,,,,,,,,,,,,,,,,,,2
2005151171,,,,,,,,,,,,,,,,,,,,2
2005151246,N,Y,U,Y,Y,Y,1.0,Y,Y,00750,N,,,,,,,,N,1
2005151291,,,,,,,,,,,,,,,,,,,,2
2005151306,,,,,,,,,,,,,,,,,,,,2
2005151322,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,1
2005151327,,,,,,,,,,,,,,,,,,,,2
2005151330,N,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,N,1
2005151351,,,,,,,,,,,,,,,,,,,,2
2005151361,,,,,,,,,,,,,,,,,,,,2
2005151366,Y,Y,U,Y,Y,Y,3.0,Y,Y,01300,N,,,,,,,,N,1
2005151371,,,,,,,,,,,,,,,,,,,,2
2005151375,U,U,U,N,,,0.0,U,U,99999,N,,,,,,,,U,1
2005151379,U,U,U,N,,,0.0,U,U,99999,N,,,,,,,,U,1
2005151399,,,,,,,,,,,,,,,,,,,,2
2005151425,Y,N,U,Y,U,Y,1.0,Y,N,01000,N,,,,,,,,N,2
2005151514,N,N,N,N,,,0.0,Y,Y,00600,N,,,,,,,,N,1
2005151520,Y,Y,Y,Y,,,0.0,Y,Y,01450,Y,N,N,U,Y,3.0,Y,Y,N,1
2005151612,,,,,,,,,,,,,,,,,,,,2
2005151614,Y,Y,N,Y,N,N,0.0,Y,N,99999,N,,,,,,,,N,1
2005151616,U,N,U,N,,,0.0,Y,Y,99999,N,,,,,,,,U,1
2005151634,N,N,N,N,N,N,0.0,U,N,01002,Y,N,N,N,N,0.0,N,N,N,1
2005151636,N,Y,Y,Y,,,0.0,Y,Y,01450,N,,,,,,,,N,2
2005151650,U,U,U,Y,,,0.0,Y,N,99999,N,,,,,,,,N,2
2005151792,N,N,U,N,N,N,0.0,Y,N,01200,N,,,,,,,,N,1
2005151800,U,Y,Y,Y,Y,Y,2.0,Y,Y,00883,N,,,,,,,,U,1
2005151817,N,Y,N,Y,,,0.0,Y,N,99999,N,,,,,,,,N,1
2005151818,N,Y,U,Y,,,0.0,Y,Y,99999,Y,N,U,,,9.0,Y,N,N,1
2005151835,,,,,,,,,,,,,,,,,,,,2
2005151836,Y,Y,Y,Y,Y,Y,1.0,Y,Y,01340,N,,,,,,,,U,1
2005151857,U,N,U,Y,Y,Y,1.0,N,Y,00600,N,,,,,,,,U,1
2005151865,Y,N,U,N,,,0.0,Y,N,99999,N,,,,,,,,N,1
2005151887,U,N,U,N,U,Y,1.0,N,N,99999,Y,N,N,U,Y,1.0,Y,N,U,1
2005151922,U,N,U,N,,,0.0,U,U,99999,N,,,,,,,,U,2
2005151933,,,,,,,,,,,,,,,,,,,,1
2005151944,Y,Y,U,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,N,2
2005151976,N,N,U,Y,U,Y,1.0,N,N,00850,N,,,,,,,,N,2
2005152058,Y,N,U,Y,,,0.0,N,N,01500,N,,,,,,,,N,1
2005152082,U,U,U,U,,,9.0,U,U,99999,Y,U,U,,,9.0,U,U,U,1
2005152173,,,Y,,,,,,,,,,,,,,,,,1
2005152192,N,N,U,N,,,0.0,Y,Y,99999,N,,,,,,,,N,1
2005152200,N,N,N,Y,,,0.0,Y,N,00600,N,,,,,,,,N,1
2005152301,,,,,,,,,,,,,,,,,,,,2
2005152367,N,U,U,Y,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2005152372,N,N,N,Y,Y,Y,1.0,Y,N,75000,N,,,,,,,,N,1
2005152514,U,U,U,U,U,U,1.0,U,U,00600,N,,,,,,,,N,1
2005152564,N,N,N,Y,Y,Y,1.0,N,N,00600,N,,,,,,,,N,1
2005152621,,,,,,,,,,,,,,,,,,,,2
2005152720,N,N,Y,Y,Y,Y,1.0,Y,Y,65000,N,,,,,,,,N,1
2005152783,Y,Y,N,Y,U,Y,1.0,Y,Y,00350,N,,,,,,,,N,1
2005153143,U,U,U,U,U,U,9.0,U,U,01000,U,,,,,,,,U,2
2005153173,N,U,U,Y,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,2
2005153409,N,U,U,Y,U,U,0.0,Y,N,01000,N,,,,,,,,N,1
2005153457,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005153558,,,,,,,,,,,N,,,,,,,,,2
2005153577,U,Y,U,Y,,,0.0,Y,N,01450,N,,,,,,,,U,1
2005153677,Y,N,U,Y,N,N,0.0,Y,Y,01450,N,,,,,,,,N,1
2005153775,U,U,U,N,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005153936,,,,,,,,,,,,,,,,,,,,1
2005153937,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2005154331,Y,Y,Y,Y,,,0.0,Y,N,01450,N,,,,,,,,N,1
2005154392,U,U,Y,U,U,U,0.0,U,U,00650,N,,,,,,,,U,1
2005154452,U,U,U,Y,U,Y,1.0,U,U,99999,N,,,,,,,,U,1
2005154602,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005154973,,,,,,,,,,,,,,,,,,,,2
2005155128,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,2
2005155333,,,,,,,,,,,,,,,,,,,,1
2005155358,,,,,,,,,,,,,,,,,,,,1
2005155373,N,Y,N,Y,N,Y,2.0,Y,Y,00883,N,,,,,,,,N,2
2005155380,,,,,,,,,,,,,,,,,,,,2
2005155414,N,Y,N,Y,Y,Y,1.0,Y,Y,00600,N,,,,,,,,N,2
2005155561,U,U,U,N,U,U,9.0,U,U,99999,N,,,,,,,,N,1
2005155584,N,U,U,N,,,0.0,Y,N,00500,N,,,,,,,,N,2
2005155694,N,N,Y,U,U,U,1.0,N,N,99999,N,,,,,,,,N,1
2005155777,N,Y,Y,Y,Y,Y,1.0,Y,Y,00350,N,,,,,,,,Y,1
2005155833,N,Y,N,Y,,,0.0,Y,Y,88300,N,,,,,,,,N,1
2005155885,,,,,,,,,,,,,,,,,,,,2
2005155891,N,Y,U,Y,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2005155896,,,,,,,,,,,,,,,,,,,,1
2005155899,,,,,,,,,,,,,,,,,,,,2
2005155960,,,,,,,,,,,,,,,,,,,,2
2005156011,N,Y,N,Y,N,Y,3.0,Y,N,01100,N,,,,,,,,N,2
2005156152,N,U,U,Y,Y,U,1.0,Y,N,00600,N,,,,,,,,N,1
2005156337,N,Y,U,Y,U,Y,1.0,Y,N,01000,N,,,,,,,,N,1
2005156564,,,,,,,,,,,,,,,,,,,,2
2005156689,N,N,N,U,U,N,9.0,Y,N,00085,N,,,,,,,,N,1
2005156711,N,N,U,Y,U,Y,1.0,Y,Y,00750,N,,,,,,,,N,2
2005156736,,,,,,,,,,,,,,,,,,,,2
2005156771,N,U,N,U,U,N,1.0,U,U,00600,N,,,,,,,,N,1
2005156828,N,N,N,Y,Y,Y,1.0,N,N,00600,N,,,,,,,,N,2
2005156902,N,Y,Y,Y,Y,Y,1.0,Y,Y,00929,N,,,,,,,,N,1
2005157048,N,N,U,Y,Y,Y,1.0,Y,N,00650,N,,,,,,,,N,1
2005157073,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005157093,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005157138,,,,,,,,,,,,,,,,,,,,2
2005157249,,,,,,,,,,,,,,,,,,,,1
2005157313,Y,Y,Y,Y,U,Y,3.0,Y,U,01200,Y,Y,Y,Y,Y,1.0,Y,U,N,2
2005157317,U,U,U,N,U,N,9.0,U,U,99999,Y,U,N,U,N,9.0,U,U,U,2
2005157334,N,N,Y,Y,Y,Y,1.0,N,N,01000,Y,N,Y,Y,Y,1.0,N,N,N,1
2005157336,U,U,U,N,U,N,0.0,U,U,99999,Y,U,N,U,N,0.0,U,U,U,2
2005157337,U,U,U,N,U,N,0.0,U,U,99999,Y,N,N,U,N,0.0,U,U,U,2
2005157360,N,U,N,Y,U,Y,1.0,Y,N,00600,N,,,,,,,,N,1
2005157486,N,N,N,N,,,0.0,Y,N,99999,N,,,,,,,,N,1
2005157489,N,N,N,N,N,,0.0,N,N,00600,Y,N,N,N,,0.0,N,N,N,1
2005157514,N,Y,U,U,U,N,2.0,Y,N,01200,N,,,,,,,,N,2
2005157565,N,N,N,N,,,0.0,N,N,00600,N,,,,,,,,N,2
2005157631,U,U,U,Y,U,Y,9.0,U,U,99999,N,,,,,,,,N,2
2005157737,,,,,,,,,,,,,,,,,,,,1
2005157774,N,N,N,Y,Y,Y,1.0,Y,Y,00600,N,,,,,,,,N,1
2005157947,N,N,N,Y,,,0.0,N,N,01450,N,,,,,,,,N,2
2005158053,N,Y,U,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2005158359,,,,,,,,,,,,,,,,,,,,1
2005158362,,,,,,,,,,,,,,,,,,,,1
2005158424,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2005158562,N,Y,Y,N,Y,Y,3.0,Y,Y,01340,N,,,,,,,,N,2
2005158590,Y,Y,U,Y,Y,Y,3.0,Y,Y,01200,N,,,,,,,,N,1
2005158599,N,Y,Y,Y,Y,Y,1.0,Y,Y,9Q4,N,,,,,,,,N,1
2005158599,U,U,U,U,U,U,9.0,U,U,00984,U,,,,,,,,U,2
2005158730,U,U,U,Y,U,Y,9.0,U,U,99999,Y,U,Y,U,Y,1.0,U,U,Y,1
2005158904,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005158904,U,U,U,Y,U,U,1.0,U,U,99999,N,,,,,,,,U,2
2005158943,,,,,,,,,,,,,,,,,,,,2
2005159272,N,Y,U,Y,,,0.0,Y,N,01340,N,,,,,,,,N,2
2005159273,N,U,Y,Y,U,U,9.0,U,U,01100,N,,,,,,,,N,1
2005159281,Y,N,U,Y,,,0.0,Y,N,01100,N,,,,,,,,N,1
2005159325,N,Y,Y,Y,Y,Y,3.0,Y,Y,01450,N,,,,,,,,N,2
2005159326,N,U,U,Y,N,Y,3.0,Y,Y,99999,N,,,,,,,,N,1
2005159361,N,Y,U,Y,U,Y,1.0,Y,Y,01100,N,,,,,,,,N,1
2005159567,Y,U,U,U,N,U,3.0,Y,N,00130,Y,U,U,N,N,3.0,Y,N,N,1
2005159580,,,,,,,,,,,,,,,,,,,,1
2005159782,U,N,U,N,,,0.0,N,N,00000,N,,,,,,,,N,1
2005160011,,,,,,,,,,,,,,,,,,,,2
2005160026,,,,,,,,,,,,,,,,,,,,2
2005160030,,,,,,,,,,,,,,,,,,,,2
2005160208,U,U,U,N,,,0.0,U,U,99999,N,,,,,,,,U,1
2005160403,,,,,,,,,,,,,,,,,,,,1
2005160407,,,,,,,,,,,,,,,,,,,,2
2005160408,,,,,,,,,,,,,,,,,,,,2
2005160565,,,,,,,,,,,,,,,,,,,,1
2005160611,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005160641,N,N,U,Y,Y,Y,1.0,N,N,00998,N,,,,,,,,N,1
2005160676,U,U,U,U,U,U,1.0,U,U,99999,N,,,,,,,,U,1
2005160683,N,Y,Y,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2005160725,,,,,,,,,,,,,,,,,,,,1
2005160728,,,,,,,,,,,,,,,,,,,,2
2005160731,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005160736,,,,,,,,,,,,,,,,,,,,2
2005160740,N,Y,U,Y,U,U,1.0,Y,Y,99999,N,,,,,,,,N,1
2005160743,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005160769,,,,,,,,,,,,,,,,,,,,2
2005160802,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005160883,N,N,U,Y,Y,Y,3.0,N,N,01000,N,,,,,,,,N,1
2005161019,N,N,N,N,Y,Y,1.0,N,N,00250,N,,,,,,,,N,1
2005161047,,,,,,,,,,,,,,,,,,,,2
2005161048,U,U,U,N,N,N,0.0,U,U,99999,Y,U,N,N,N,0.0,U,U,U,1
2005161104,N,N,N,N,N,Y,3.0,N,N,55,N,U,U,U,U,0.0,U,U,N,1
2005161145,,,,,,,,,,,,,,,,,,,,2
2005161199,,,,,,,,,,,,,,,,,,,,2
2005161202,,,,,,,,,,,,,,,,,,,,2
2005161250,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,3
2005161253,,,,,,,,,,,,,,,,,,,,2
2005161266,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005161273,,,,,,,,,,,,,,,,,,,,2
2005161278,,,,,,,,,,,,,,,,,,,,1
2005161286,N,Y,Y,U,Y,Y,1.0,N,N,99999,N,,,,,,,,N,1
2005161395,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005161405,,,,,,,,,,,,,,,,,,,,2
2005161450,,,,,,,,,,,,,,,,,,,,2
2005161452,,,,,,,,,,,,,,,,,,,,2
2005161457,,N,U,N,,,0.0,Y,N,99,,,,,,,,,,1
2005161458,,,,,,,,,,,,,,,,,,,,2
2005161467,N,Y,U,U,U,Y,1.0,Y,Y,99999,N,,,,,,,,N,2
2005161471,,,,,,,,,,,,,,,,,,,,2
2005161474,,,,,,,,,,,,,,,,,,,,1
2005161486,U,U,U,N,,,0.0,U,U,99999,N,,,,,,,,U,1
2005161489,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005161499,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005161513,,,,,,,,,,,,,,,,,,,,2
2005161534,,,,,,,,,,,,,,,,,,,,2
2005161536,,,,,,,,,,,,,,,,,,,,2
2005161538,Y,U,Y,Y,Y,Y,1.0,Y,Y,99999,N,,,,,,,,N,1
2005161618,N,N,N,N,U,N,0.0,N,N,00050,Y,N,N,U,N,0.0,N,N,N,1
2005161731,U,U,U,N,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005161735,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005161741,,,,,,,,,,,,,,,,,,,,2
2005161750,,,,,,,,,,,,,,,,,,,,2
2005161782,U,U,U,Y,U,U,9.0,U,U,99999,U,,,,,,,,U,2
2005161805,,,,,,,,,,,,,,,,,,,,2
2005161842,,,,,,,,,,,,,,,,,,,,2
2005161879,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005161894,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,1
2005161902,,,,,,,,,,,,,,,,,,,,1
2005161934,,,,,,,,,,,,,,,,,,,,2
2005161961,,,,,,,,,,,,,,,,,,,,2
2005161991,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005161992,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005162019,,,,,,,,,,,,,,,,,,,,2
2005162211,,,,,,,,,,,,,,,,,,,,1
2005162218,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005162321,,,,,,,,,,,,,,,,,,,,2
2005162324,U,U,U,U,U,U,9.0,U,U,99999,Y,U,U,U,U,9.0,U,U,U,1
2005162346,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005162403,,,,,,,,,,,,,,,,,,,,2
2005162406,,,,,,,,,,,,,,,,,,,,1
2005162423,,,,,,,,,,,,,,,,,,,,1
2005162429,,,,,,,,,,,,,,,,,,,,1
2005162445,,,,,,,,,,,,,,,,,,,,2
2005162883,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,1
2005162905,N,N,N,Y,Y,Y,1.0,N,N,00600,N,,,,,,,,N,1
2005163241,U,U,U,N,N,N,0.0,U,U,99999,N,,,,,,,,U,2
2005164551,U,Y,U,Y,Y,U,1.0,Y,U,99999,N,,,,,,,,U,2
2005164553,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005164873,Y,Y,U,Y,Y,Y,3.0,Y,Y,14500,N,,,,,,,,N,1
2005164893,Y,N,Y,Y,Y,Y,1.0,N,N,00600,N,,,,,,,,N,1
2005165111,N,N,U,N,,,0.0,U,N,00600,N,,,,,,,,N,1
2005166944,Y,Y,U,Y,U,Y,2.0,Y,Y,99999,N,,,,,,,,N,2
2005167021,U,U,U,U,U,U,9.0,U,U,99999,U,,,,,,,,U,1
2005167035,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,N,2
2005167097,,,,,,,,,,,,,,,,,,,,1
2005167149,N,N,U,Y,Y,Y,1.0,U,N,01000,N,,,,,,,,N,1
2005167297,U,U,U,Y,U,U,1.0,U,U,99999,Y,U,Y,U,U,1.0,U,U,N,1
2005167329,N,Y,U,Y,U,Y,1.0,Y,Y,00600,N,,,,,,,,N,1
2005167357,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,2
2005167605,U,U,U,N,U,Y,1.0,U,U,99999,N,,,,,,,,N,1
2005167682,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005167705,,,,,,,,,,,,,,,,,,,,2
2005167709,U,U,U,Y,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005167743,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005167755,,,,,,,,,,,,,,,,,,,,2
2005167788,,,,,,,,,,,,,,,,,,,,2
2005167989,,,,,,,,,,,,,,,,,,,,1
2005168046,,,,,,,,,,,,,,,,,,,,1
2005168087,N,N,U,Y,U,Y,1.0,N,N,99999,N,,,,,,,,N,2
2005168089,,,,,,,,,,,,,,,,,,,,1
2005169185,,,,,,,,,,,,,,,,,,,,1
2005169337,N,Y,Y,Y,Y,Y,2.0,Y,N,01200,N,,,,,,,,N,1
2005169337,N,Y,Y,Y,Y,Y,3.0,Y,N,1200,N,,,,,,,,N,2
2005169471,N,N,U,Y,Y,Y,1.0,Y,N,99999,N,,,,,,,,N,2
2005170067,Y,Y,Y,Y,Y,Y,2.0,Y,N,99999,N,,,,,,,,N,1
2005170148,N,N,U,Y,U,Y,1.0,N,N,00750,N,,,,,,,,N,1
2005170164,,,,,,,,,,,,,,,,,,,,1
2005170431,U,Y,U,Y,Y,Y,1.0,Y,U,00750,N,,,,,,,,U,2
2005170472,U,U,U,N,,,0.0,U,U,99999,N,,,,,,,,U,2
2005170477,U,N,U,Y,U,N,1.0,Y,Y,99999,N,,,,,,,,U,1
2005170485,U,Y,U,Y,U,N,9.0,N,N,99999,N,,,,,,,,N,2
2005170488,Y,Y,U,U,,,9.0,Y,U,99999,U,,,,,,,,N,1
2005170496,Y,Y,Y,Y,Y,Y,1.0,Y,Y,00150,U,,,,,,,,U,1
2005170526,N,U,U,N,,,0.0,Y,N,99999,N,,,,,,,,N,1
2005170545,Y,U,U,Y,U,Y,1.0,Y,Y,01100,N,,,,,,,,N,1
2005170546,Y,Y,N,Y,U,N,0.0,Y,N,01340,Y,N,Y,N,N,0.0,Y,N,N,1
2005170564,N,N,N,N,,,0.0,N,N,00600,N,,,,,,,,N,1
2005170568,N,N,N,N,,,0.0,N,N,00049,N,,,,,,,,N,1
2005170601,U,N,U,Y,,,0.0,Y,N,00750,N,,,,,,,,N,2
2005170618,,,,,,,,,,,,,,,,,,,,2
2005170620,Y,U,U,N,U,U,9.0,Y,N,00250,N,,,,,,,,N,2
2005172353,N,Y,Y,Y,Y,Y,2.0,Y,Y,I4S,N,,,,,,,,N,1
2005172353,N,Y,Y,Y,Y,Y,2.0,Y,Y,01450,N,,,,,,,,N,2
2005172514,N,Y,Y,Y,Y,Y,1.0,N,N,00600,N,,,,,,,,N,1
2005172520,,,,,,,,,,,,,,,,,,,,2
2005172691,,,,,,,,,,,,,,,,,,,,2
2005172849,,,,,,,,,,,,,,,,,,,,1
2005172930,,,,,,,,,,,,,,,,,,,,2
2005172933,N,N,U,N,U,N,1.0,U,U,00085,N,,,,,,,,N,1
2005172978,N,N,Y,N,N,N,0.0,Y,Y,99999,N,,,,,,,,N,1
2005173021,,,,,,,,,,,,,,,,,,,,2
2005173022,U,U,U,U,U,U,9.0,U,U,99999,N,,,,,,,,U,1
2005173083,Y,Y,U,Y,N,N,0.0,Y,N,01450,N,,,,,,,,N,2
2005173093,U,Y,U,U,U,Y,1.0,Y,U,99999,N,,,,,,,,U,1
2005173095,U,U,U,N,,,0.0,U,U,00250,N,,,,,,,,U,1
2005173104,N,Y,U,N,N,N,0.0,Y,N,00600,N,,,,,,,,N,1
